2026-02-13T17:03:34.805+05:30 DEBUG 14028 --- [http-nio-5002-exec-5] com.parkease.security.AuthTokenFilter    : User authenticated: driver_new_test_6@example.com with authorities: [ROLE_USER]
2026-02-13T17:03:34.806+05:30 DEBUG 14028 --- [http-nio-5002-exec-5] o.s.security.web.FilterChainProxy        : Secured GET /api/auth/me
2026-02-13T17:03:35.380+05:30 DEBUG 14028 --- [http-nio-5002-exec-1] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/parkings
2026-02-13T17:03:35.385+05:30 DEBUG 14028 --- [http-nio-5002-exec-2] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/parkings
2026-02-13T17:03:35.387+05:30 DEBUG 14028 --- [http-nio-5002-exec-10] o.s.security.web.FilterChainProxy        : Securing GET /api/parkings
2026-02-13T17:03:35.407+05:30 DEBUG 14028 --- [http-nio-5002-exec-10] com.parkease.security.AuthTokenFilter    : User authenticated: driver_new_test_6@example.com with authorities: [ROLE_USER]
2026-02-13T17:03:35.409+05:30 DEBUG 14028 --- [http-nio-5002-exec-10] o.s.security.web.FilterChainProxy        : Secured GET /api/parkings
2026-02-13T17:03:35.570+05:30 DEBUG 14028 --- [http-nio-5002-exec-9] o.s.security.web.FilterChainProxy        : Securing GET /api/parkings
2026-02-13T17:03:35.596+05:30 DEBUG 14028 --- [http-nio-5002-exec-9] com.parkease.security.AuthTokenFilter    : User authenticated: driver_new_test_6@example.com with authorities: [ROLE_USER]
2026-02-13T17:03:35.598+05:30 DEBUG 14028 --- [http-nio-5002-exec-9] o.s.security.web.FilterChainProxy        : Secured GET /api/parkings
2026-02-13T17:06:51.385+05:30 DEBUG 14028 --- [http-nio-5002-exec-6] o.s.security.web.FilterChainProxy        : Securing GET /api/parkings/2813c62b-e108-4720-8294-11ffebf43c4c
2026-02-13T17:06:51.386+05:30 DEBUG 14028 --- [http-nio-5002-exec-6] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T17:06:51.386+05:30 DEBUG 14028 --- [http-nio-5002-exec-6] o.s.security.web.FilterChainProxy        : Secured GET /api/parkings/2813c62b-e108-4720-8294-11ffebf43c4c
2026-02-13T17:07:27.888+05:30 DEBUG 14028 --- [http-nio-5002-exec-7] o.s.security.web.FilterChainProxy        : Securing POST /api/auth/register
2026-02-13T17:07:27.889+05:30 DEBUG 14028 --- [http-nio-5002-exec-7] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T17:07:27.889+05:30 DEBUG 14028 --- [http-nio-5002-exec-7] o.s.security.web.FilterChainProxy        : Secured POST /api/auth/register
2026-02-13T17:07:28.411+05:30 DEBUG 14028 --- [http-nio-5002-exec-7] o.s.s.a.dao.DaoAuthenticationProvider    : Authenticated user
2026-02-13T17:07:28.469+05:30 DEBUG 14028 --- [http-nio-5002-exec-5] o.s.security.web.FilterChainProxy        : Securing POST /api/parkings
2026-02-13T17:07:28.478+05:30 DEBUG 14028 --- [http-nio-5002-exec-5] com.parkease.security.AuthTokenFilter    : User authenticated: provider_flow_test_276319092@test.com with authorities: [ROLE_PROVIDER]
2026-02-13T17:07:28.478+05:30 DEBUG 14028 --- [http-nio-5002-exec-5] o.s.security.web.FilterChainProxy        : Secured POST /api/parkings
2026-02-13T17:07:28.481+05:30  WARN 14028 --- [http-nio-5002-exec-5] .w.s.m.s.DefaultHandlerExceptionResolver : Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'POST' is not supported]
2026-02-13T17:07:28.482+05:30 DEBUG 14028 --- [http-nio-5002-exec-5] o.s.security.web.FilterChainProxy        : Securing POST /error
2026-02-13T17:07:28.482+05:30 DEBUG 14028 --- [http-nio-5002-exec-5] o.s.security.web.FilterChainProxy        : Secured POST /error
2026-02-13T17:07:28.484+05:30 DEBUG 14028 --- [http-nio-5002-exec-5] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T17:07:45.145+05:30 DEBUG 14028 --- [http-nio-5002-exec-1] o.s.security.web.FilterChainProxy        : Securing POST /api/auth/register
2026-02-13T17:07:45.146+05:30 DEBUG 14028 --- [http-nio-5002-exec-1] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T17:07:45.147+05:30 DEBUG 14028 --- [http-nio-5002-exec-1] o.s.security.web.FilterChainProxy        : Secured POST /api/auth/register
2026-02-13T17:07:45.402+05:30 DEBUG 14028 --- [http-nio-5002-exec-1] o.s.s.a.dao.DaoAuthenticationProvider    : Authenticated user
2026-02-13T17:07:45.424+05:30 DEBUG 14028 --- [http-nio-5002-exec-2] o.s.security.web.FilterChainProxy        : Securing POST /api/parkings
2026-02-13T17:07:45.433+05:30 DEBUG 14028 --- [http-nio-5002-exec-2] com.parkease.security.AuthTokenFilter    : User authenticated: provider_flow_test_617926094@test.com with authorities: [ROLE_PROVIDER]
2026-02-13T17:07:45.433+05:30 DEBUG 14028 --- [http-nio-5002-exec-2] o.s.security.web.FilterChainProxy        : Secured POST /api/parkings
2026-02-13T17:07:45.435+05:30  WARN 14028 --- [http-nio-5002-exec-2] .w.s.m.s.DefaultHandlerExceptionResolver : Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'POST' is not supported]
2026-02-13T17:07:45.435+05:30 DEBUG 14028 --- [http-nio-5002-exec-2] o.s.security.web.FilterChainProxy        : Securing POST /error
2026-02-13T17:07:45.436+05:30 DEBUG 14028 --- [http-nio-5002-exec-2] o.s.security.web.FilterChainProxy        : Secured POST /error
2026-02-13T17:07:45.437+05:30 DEBUG 14028 --- [http-nio-5002-exec-2] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T17:09:14.666+05:30 DEBUG 14028 --- [http-nio-5002-exec-10] o.s.security.web.FilterChainProxy        : Securing POST /api/auth/register
2026-02-13T17:09:14.667+05:30 DEBUG 14028 --- [http-nio-5002-exec-10] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T17:09:14.667+05:30 DEBUG 14028 --- [http-nio-5002-exec-10] o.s.security.web.FilterChainProxy        : Secured POST /api/auth/register
2026-02-13T17:09:14.928+05:30 DEBUG 14028 --- [http-nio-5002-exec-10] o.s.s.a.dao.DaoAuthenticationProvider    : Authenticated user
2026-02-13T17:09:14.954+05:30 DEBUG 14028 --- [http-nio-5002-exec-9] o.s.security.web.FilterChainProxy        : Securing POST /api/provider/listings
2026-02-13T17:09:14.966+05:30 DEBUG 14028 --- [http-nio-5002-exec-9] com.parkease.security.AuthTokenFilter    : User authenticated: provider_flow_test_1940067050@test.com with authorities: [ROLE_PROVIDER]
2026-02-13T17:09:14.967+05:30 DEBUG 14028 --- [http-nio-5002-exec-9] o.s.security.web.FilterChainProxy        : Secured POST /api/provider/listings
2026-02-13T17:09:14.992+05:30  WARN 14028 --- [http-nio-5002-exec-9] .w.s.m.s.DefaultHandlerExceptionResolver : Resolved [org.springframework.http.converter.HttpMessageNotReadableException: JSON parse error: Cannot construct instance of `com.parkease.model.ParkingListing$Location` (although at least one Creator exists): no String-argument constructor/factory method to deserialize from String value ('Test Location')]
2026-02-13T17:09:14.994+05:30 DEBUG 14028 --- [http-nio-5002-exec-9] o.s.security.web.FilterChainProxy        : Securing POST /error
2026-02-13T17:09:14.995+05:30 DEBUG 14028 --- [http-nio-5002-exec-9] o.s.security.web.FilterChainProxy        : Secured POST /error
2026-02-13T17:09:14.997+05:30 DEBUG 14028 --- [http-nio-5002-exec-9] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T17:10:02.637+05:30 DEBUG 14028 --- [http-nio-5002-exec-4] o.s.security.web.FilterChainProxy        : Securing POST /api/auth/register
2026-02-13T17:10:02.638+05:30 DEBUG 14028 --- [http-nio-5002-exec-4] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-02-13T17:10:02.638+05:30 DEBUG 14028 --- [http-nio-5002-exec-4] o.s.security.web.FilterChainProxy        : Secured POST /api/auth/register
2026-02-13T17:10:02.929+05:30 DEBUG 14028 --- [http-nio-5002-exec-4] o.s.s.a.dao.DaoAuthenticationProvider    : Authenticated user
2026-02-13T17:10:02.958+05:30 DEBUG 14028 --- [http-nio-5002-exec-3] o.s.security.web.FilterChainProxy        : Securing POST /api/provider/listings
2026-02-13T17:10:02.978+05:30 DEBUG 14028 --- [http-nio-5002-exec-3] com.parkease.security.AuthTokenFilter    : User authenticated: provider_flow_test_196663521@test.com with authorities: [ROLE_PROVIDER]
2026-02-13T17:10:02.978+05:30 DEBUG 14028 --- [http-nio-5002-exec-3] o.s.security.web.FilterChainProxy        : Secured POST /api/provider/listings
2026-02-13T17:10:02.981+05:30  WARN 14028 --- [http-nio-5002-exec-3] .w.s.m.s.DefaultHandlerExceptionResolver : Resolved [org.springframework.http.converter.HttpMessageNotReadableException: JSON parse error: Cannot deserialize value of type `com.parkease.model.OwnershipRelation` from String "OWNER": not one of the values accepted for Enum class: [OTHER, GUARDIAN, SON, MOTHER, FATHER, WIFE, SELF]]
2026-02-13T17:10:02.982+05:30 DEBUG 14028 --- [http-nio-5002-exec-3] o.s.security.web.FilterChainProxy        : Securing POST /error
2026-02-13T17:10:02.983+05:30 DEBUG 14028 --- [http-nio-5002-exec-3] o.s.security.web.FilterChainProxy        : Secured POST /error
2026-02-13T17:10:02.986+05:30 DEBUG 14028 --- [http-nio-5002-exec-3] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
